date,open,high,low,close,volume
2014-04-28,0.10624307153102275,0.1275189975832025,0.10814936623706672,0.12828191265499045,0.6104996365117837
2014-04-29,0.13490453683574122,0.12782974224298915,0.13136673729239912,0.12588814217130395,0.28535956699070464
2014-04-30,0.13339931647090497,0.13249943867008884,0.13176442628810503,0.1228411789462458,0.4023570759630124
2014-05-01,0.13252262860723507,0.1262324389003051,0.12705444697751578,0.12473220049779754,0.19414532618346098
2014-05-02,0.1329882792102336,0.12542052373738677,0.13164080729907846,0.12622806900609962,0.1425555440261927
2014-05-05,0.12997688035174815,0.134624439499057,0.13203753800804774,0.13762656799584083,0.2361034959205982
2014-05-06,0.14593643198578898,0.13923918717534067,0.13807474444888446,0.12871705709056902,0.3217661507462363
2014-05-07,0.13697122068485124,0.12960326054518645,0.1289298141211217,0.12588814217130395,0.23198860074136257
2014-05-08,0.1273899325573128,0.12570474141402088,0.12710906932150423,0.11998465092275379,0.18052499846891218
2014-05-09,0.12231184984971744,0.11466098989227214,0.1187997650280922,0.11665489142336971,0.2405393918496097
2014-05-12,0.12635036279547485,0.12469008430843687,0.12847846106816385,0.12656799584089506,0.16388290511388187
2014-05-13,0.13252262860723507,0.12588095637353414,0.1329958247446884,0.1278334377553021,0.11144632243045431
2014-05-14,0.13311187782707878,0.12975200112929164,0.1344198388353366,0.1279829293885315,0.11797149189874113
2014-05-15,0.13621908956683948,0.12866913178131545,0.12935433514545358,0.12111393166804085,0.18106294199697376
2014-05-16,0.12791019650263813,0.12992726869654947,0.12574063586158124,0.13293424462925119,0.22562829024055242
2014-05-19,0.14053066922423174,0.1431907602728112,0.1420727167141499,0.14256455277245084,0.2661486726740395
2014-05-20,0.14964630674877188,0.14193262335757728,0.14672711539401395,0.14272832704579774,0.18496826836903296
2014-05-21,0.14871500554277517,0.14233810724290863,0.14854786019363142,0.14490404922369082,0.14792582352111866
2014-05-22,0.15250727938365483,0.14660137239242144,0.1513403077442026,0.14621043470643447,0.15172062256413466
2014-05-23,0.15339642292189037,0.15320564380514423,0.15458506663446814,0.1555417595831754,0.18239738405496586
2014-05-27,0.16520919305433257,0.16827012805901131,0.1671252068701493,0.17118410703981812,0.2966062709714926
2014-05-28,0.17908768890707194,0.17364278953965273,0.17828158105812109,0.16898077175769777,0.26412351704712334
2014-05-29,0.1815931957524234,0.18317071345268598,0.18374381545697338,0.18444696665289184,0.3236351371783214
2014-05-30,0.19545827780178415,0.19305106728474541,0.18529144853664825,0.18120956822626744,0.5072462502485583
2014-06-02,0.18995574403013893,0.18041001242031252,0.17652983290354174,0.1752927465136076,0.3166616631616286
2014-06-03,0.1824277259483319,0.18570214555924114,0.18440120015830896,0.1873853818130573,0.24184000684310786
2014-06-04,0.1947195604871509,0.19808550973019223,0.19516180192404808,0.19728801229449655,0.2835027517228297
2014-06-05,0.20670958444995258,0.20008829695820773,0.20405949427375758,0.20072917638679666,0.25248985776455607
2014-06-06,0.21177425335416933,0.20264625604791553,0.20660662041974875,0.19830779279888322,0.298189563995024
2014-06-09,0.21040604540955687,0.21063277276133585,0.20356789317786095,0.21236000632244867,0.2503895213105788
2014-06-10,0.22985606030845995,0.22171726215006893,0.2210087117847227,0.2175969743655175,0.20089908484005958
2014-06-11,0.22410728743193686,0.21896982460927195,0.22005042504808203,0.2138834879349778,0.1339501314898881
2014-06-12,0.22324497150045852,0.21290651417440942,0.20500532328282206,0.19893432461203586,0.1694598437715158
2014-06-13,0.2056154013457877,0.1969903242828952,0.1952307985690862,0.18931734693294588,0.16858455770852754
2014-06-16,0.19900431253778617,0.19992724027478181,0.2006930329679386,0.19807736620498828,0.09432005327085176
2014-06-17,0.20666934303981688,0.19945354414705818,0.20404703654618128,0.19693475499559132,0.07147005134472979
2014-06-18,0.20628609151471533,0.19556923589972441,0.19973474623129783,0.19788693100342214,0.08630321129314551
2014-06-19,0.20647771727726616,0.195663975125269,0.1996283764035307,0.19483996777836388,0.0941885357744449
2014-06-20,0.20226195050114915,0.19803245576388717,0.1954224559164145,0.1857942957039722,0.3501839120478466
2014-06-23,0.1971838677935538,0.18922170778822767,0.19254759570649205,0.18503255489770765,0.126169973229587
2014-06-24,0.1917225335608569,0.19035857849476434,0.18861862008626495,0.17979558685463892,0.10792770073131037
2014-06-25,0.18654863797198606,0.18050569903811275,0.18344387170840493,0.18055732766090338,0.09943942586033812
2014-06-26,0.18808164407239236,0.18382157193217818,0.18488130181336593,0.1856990781031892,0.08283846696761894
2014-06-27,0.1923932237297845,0.1928217983589272,0.19417668315878134,0.19598257898776072,0.20580107605074816
2014-06-30,0.20465727253303378,0.20916431476539254,0.20682606808243953,0.2050282510621524,0.14925381971801366
2014-07-01,0.21826270167413842,0.21243281804668568,0.21679225014350345,0.2106460895083534,0.1047454582123969
2014-07-02,0.22156824607813919,0.21233807882114097,0.2164089354488472,0.2102652191052211,0.06653080650304677
2014-07-03,0.21969989489326924,0.2127170357233199,0.21746305085915196,0.21550218714828995,0.04470526180693096
2014-07-07,0.22420310031321222,0.23062274935127325,0.22608763148891886,0.23395535818004887,0.17619215799593463
2014-07-08,0.2446112440248691,0.23829662662039608,0.22436271536296548,0.22807091045165506,0.21047246521006058
2014-07-09,0.2366587748790122,0.23024379244909443,0.23241232395074796,0.22845178085478746,0.09774728550436783
2014-07-10,0.2205622108247477,0.22645422342730526,0.22052956841640237,0.22507155602698836,0.11047105503109268
2014-07-11,0.23589227182880912,0.22967535709582598,0.2333945678558047,0.2268330816414752,0.08827738352660884
2014-07-14,0.2406829158925784,0.23914927965029875,0.24094107590685077,0.23854484653779284,0.12270723785104877
2014-07-15,0.24968932673246447,0.2387703227481197,0.23499969813967803,0.2277852576493059,0.13400911542661031
2014-07-16,0.251318145714146,0.24113880338673788,0.23222066660341967,0.2226435072070202,0.16457894063009093
2014-07-17,0.2327304467467215,0.2238867904150431,0.21142584441831513,0.2065507804986736,0.17944369156360412
2014-07-18,0.21922083048689234,0.21878034615818243,0.21573813473319858,0.21931089117961278,0.15081463054922511
2014-07-21,0.23234719522161984,0.2212435660223453,0.22244614188968392,0.21463570698116397,0.1080957591328796
2014-07-22,0.22937699590208305,0.22020143454135332,0.22627928883624704,0.22207220160232177,0.17121348610107678
2014-07-23,0.2364671491164615,0.2485284629792266,0.23634129957097505,0.24559094899573997,0.31893226668403946
2014-07-24,0.25194092944243596,0.24322306634872193,0.24831988377898462,0.24406746738321083,0.13413704188132458
2014-07-25,0.2501683911388414,0.24814950607704778,0.25042811459959424,0.25017091559340565,0.1252877831246096
2014-07-28,0.25946224062255363,0.2614129976533095,0.25914852390302523,0.26301576993904163,0.17168769157615127
2014-07-29,0.2739299856951367,0.26330778216420403,0.26585653105951057,0.2569218434889252,0.12401105619471552
2014-07-30,0.26540263926162755,0.25629707947389424,0.2602984679869942,0.25473183867091465,0.08432908996867018
2014-07-31,0.2531385904583783,0.24445467628080342,0.23787455834960025,0.23045135047123178,0.17765954300199788
2014-08-01,0.2314848792901415,0.23659132056059107,0.2328914673190683,0.23549788331273447,0.14503330013688764
2014-08-04,0.24556937283762303,0.23621236365841214,0.23634129957097505,0.23035613287044887,0.11153854602027034
2014-08-05,0.23589227182880912,0.22768583335938686,0.22857917700418484,0.2258809056336446,0.1740959764985941
2014-08-06,0.23004768607101067,0.22579104884849222,0.2319331805824275,0.22435742402111536,0.10605681500236498
2014-08-07,0.2317723179339677,0.23024379244909443,0.22608763148891886,0.21978697918352808,0.13798394431552963
2014-08-08,0.22535285488851686,0.21953825996254017,0.21822968024846456,0.2222626368038878,0.11900669484129318
2014-08-11,0.23502995589733067,0.2314754023811758,0.23313583043691166,0.2341648369017716,0.09832844684717289
2014-08-12,0.2424075477555353,0.23905454042475394,0.2405577612121944,0.23397440170020545,0.08740458417188106
2014-08-13,0.24346148944956458,0.24246515254436407,0.2446783941797498,0.24606703699965526,0.0798494397225031
2014-08-14,0.2547674094400598,0.2455915469873401,0.25196137337821944,0.2485426946200151,0.06516211052827674
2014-08-15,0.26022874367275683,0.2514653789711132,0.252536345420204,0.2531131394576025,0.14675654980060732
2014-08-18,0.26588170366800445,0.262644607585391,0.2632691568705805,0.2643488163500046,0.14135660211390016
2014-08-19,0.2746964887453398,0.27505544613175026,0.27611019914156665,0.27739362765728515,0.2268322329818978
2014-08-20,0.28456521551670444,0.278939754379084,0.2821474055824036,0.27777449806041743,0.1614334583165959
2014-08-21,0.2858107829732843,0.277518665995913,0.2836806643610288,0.27786971566120056,0.08616258500396105
2014-08-22,0.2831280222975737,0.28253984494978357,0.2844472937503414,0.28491581811914757,0.1280866692155883
2014-08-25,0.29749995448888145,0.28917159073791454,0.29489261917972576,0.28701060533637524,0.11276047529868687
2014-08-26,0.29395487788169217,0.2828240626264178,0.29086781488583446,0.2808119395253973,0.08488510618747487
2014-08-27,0.2901223626306767,0.2929611597597035,0.2893345561072094,0.29262844378257624,0.16014044442661501
2014-08-28,0.2955836968633737,0.29495068349614284,0.2975758220423199,0.2937710549919731,0.22315320097761393
2014-08-29,0.3077519327853475,0.2960875542026796,0.30370885715682083,0.2961514950115499,0.1296977937912565
2014-09-02,0.30966819041085514,0.30404564914843657,0.3086919481873527,0.30376890307419546,0.16482113818250504
2014-09-03,0.3100514419359567,0.2989297309690214,0.26901887729042506,0.26225402913277707,0.4462157095511281
2014-09-04,0.26933096739391826,0.26946583182461137,0.26144841207096314,0.2544461858685655,0.2907384853492881
2014-09-05,0.26885190298754136,0.2628340860364804,0.2664315031014951,0.26253968193512633,0.1839816091045854
2014-09-08,0.27364254705131064,0.26207617223212265,0.263939957586229,0.2567314082873591,0.13659594208607623
2014-09-09,0.2715346636632522,0.29779286026248464,0.24563668091639046,0.2532083570583854,0.6985117802947904
2014-09-10,0.2612826853667861,0.27912923283017343,0.2611609260499709,0.2818688548940894,0.3500723861194232
2014-09-11,0.28427777687287825,0.28225562727314946,0.2789850593514891,0.2859632117277615,0.19942155328107863
2014-09-12,0.29194280737490896,0.28936106918900395,0.2929760457064442,0.288153216545772,0.2060677608263945
2014-09-15,0.3072728683789706,0.2975086425858504,0.29642587795835096,0.2878675637434228,0.19517955402308884
2014-09-16,0.2784331911150798,0.28055032121334444,0.2719895661740115,0.2805358084831264,0.21707675116178915
2014-09-17,0.29251768466256134,0.2856662393927596,0.2883015230051106,0.2873914757395075,0.19365221389345522
2014-09-18,0.2988413348267368,0.29087689679771955,0.2975758220423199,0.28939104535595195,0.10112683951257558
2014-09-19,0.3022905985526506,0.29087689679771955,0.29105947223316264,0.28148798449095713,0.23271862779725755
2014-09-22,0.2975957673701567,0.2888873730612803,0.2881846120232403,0.28244016049878784,0.16178290544244067
2014-09-23,0.2860982216171105,0.29646651110485844,0.28780129732858417,0.2974845414225129,0.20334723541618938
2014-09-24,0.3010450310960705,0.2956138580749559,0.29412598979041316,0.28901017495281967,0.19069686881802123
2014-09-25,0.2852359056856322,0.27533966380838426,0.2607776113553145,0.25206574584898866,0.34702725716952165
2014-09-26,0.266264955193106,0.2757186207105633,0.2672939611644718,0.2794884148745127,0.19930703938666672
2014-09-29,0.26741470976841064,0.2727343351059044,0.2694980206587454,0.2733944884243963,0.14994807733571835
2014-09-30,0.2881102921238937,0.2832030195285967,0.28770546865491997,0.2794884148745127,0.17147798570631478
2014-10-01,0.28600240873583527,0.27515018535729485,0.270168821374394,0.2645392515515709,0.15670320661891718
2014-10-02,0.27335510840748445,0.27069744175669275,0.26384412891256503,0.27139491880795186,0.14208270134556644
2014-10-03,0.274983927389166,0.27060270253114793,0.2734269962789727,0.2687288259860259,0.12528961584817788
2014-10-06,0.27987038433421063,0.27477122845511603,0.27706848587820754,0.2687288259860259,0.10015466189717852
2014-10-07,0.27488811450789064,0.2697500495012455,0.2704563073953863,0.2604448947178988,0.11990343708468913
2014-10-08,0.2684686514624399,0.27912923283017343,0.2664315031014951,0.279964502878428,0.17986048344843264
2014-10-09,0.2951046324569968,0.29116111447435367,0.28847209804423257,0.28205929009565556,0.25807176983871083
2014-10-10,0.2869605375485891,0.28784524158028835,0.28550140916064626,0.27929797967294656,0.2148189727882805
2014-10-13,0.2930925619502136,0.2854767609416702,0.28080580415110656,0.27053796040090416,0.16489595873057405
2014-10-14,0.28408615111032753,0.27353961852303454,0.268923048616761,0.2604448947178988,0.20446866643620037
2014-10-15,0.26089943384168446,0.26056034462340705,0.23643712824463914,0.2489235650231474,0.3503230658924548
2014-10-16,0.23771271657304138,0.247012635370511,0.23864118773891285,0.23673571212291455,0.23762201313100229
2014-10-17,0.25639622842174137,0.25913925624023604,0.25205720205188364,0.25016139383332725,0.22205625718083516
2014-10-20,0.26420497824568523,0.26823422189252977,0.2655690450385183,0.27006187239698887,0.2586229732001107
2014-10-21,0.3092849388857536,0.2972244249092162,0.29479679050606156,0.29586584220920065,0.32561381681526147
2014-10-22,0.3075603070227967,0.3075510004935915,0.3075420041033837,0.3008171574499202,0.2223830850517
2014-10-23,0.3194411043009443,0.3164659616173503,0.31741235749078367,0.3183371959940051,0.23339324237774284
2014-10-24,0.32998052124123667,0.3206250136187637,0.32603693812055057,0.3220506824245447,0.13932612845577508
2014-10-27,0.32681869615914894,0.32053027439321913,0.32766602557283986,0.321003288815931,0.08894105267467227
2014-10-28,0.33208840462929523,0.33246741681185454,0.33389488936100475,0.33652375774357124,0.14326974621896893
2014-10-29,0.3440650147887182,0.3384359880211726,0.34357358540107663,0.3422368137905555,0.1613891557488002
2014-10-30,0.34702563282012766,0.33824650957008295,0.339165466412529,0.33880898016236516,0.11426667645006881
2014-10-31,0.35709556664217057,0.3447835161326692,0.35171902266252286,0.34852117544223804,0.12987024994617452
2014-11-03,0.35910763714895355,0.3661945811057775,0.3593853165556491,0.36185163955186794,0.15980185657952012
2014-11-04,0.37003030561434735,0.3585207038366546,0.35660628501939096,0.3542342314892223,0.1178677902901671
2014-11-05,0.36753917070118736,0.35672065855130464,0.360487346302786,0.356709889109582,0.10166126640438854
2014-11-06,0.3627485266374181,0.3518889580485237,0.35737291440870345,0.3551864074970531,0.09199855250866003
2014-11-07,0.3641857198565489,0.35691013700239405,0.36456006493350923,0.35813815312132824,0.08699802890971835
2014-11-10,0.36677266765098426,0.35700487622793886,0.3657100090174783,0.35642423630723286,0.06155924620220614
2014-11-11,0.3637066554501719,0.36098392370081755,0.3631226348285481,0.36470816757535995,0.06252536173195417
2014-11-12,0.3702219313768981,0.37690011359233166,0.37241801617396364,0.37946689569673586,0.1388895447228391
2014-11-13,0.39340864864554115,0.3960374371523664,0.3937878104010526,0.3944160590196776,0.18815544122763128
2014-11-14,0.40634338761771815,0.40304813984267607,0.4076829680823437,0.4073656527261752,0.12761580415334245
2014-11-17,0.417074430320561,0.4323225605359967,0.4100786849239455,0.4055565183112967,0.13812309424406183
2014-11-18,0.4139126052384733,0.4172590236743853,0.4157325766701261,0.41964872322719116,0.12824387617055966
2014-11-19,0.4282845374297811,0.4177327198021089,0.4148701186071493,0.4120313151645455,0.11902222991478788
2014-11-20,0.42320645472218577,0.42834351306311824,0.4249321293418773,0.4276470016929689,0.12499963825247944
2014-11-21,0.44811780385378575,0.4350699980767939,0.43623991283423846,0.429170483305498,0.1789778939037031
2014-11-24,0.4417941536896103,0.4464387051421611,0.44189380458041905,0.4496898762742495,0.1408804503490534
2014-11-25,0.4630646133327455,0.45572314924554436,0.4498475844945373,0.43993007219398483,0.22464381223043717
2014-11-26,0.45223775774862707,0.44956509958513713,0.45348907409377226,0.45326053630361474,0.11496018609725743
2014-11-28,0.46498087095825336,0.4524072763514789,0.4555973049143818,0.4525940130981333,0.05223450141356442
2014-12-01,0.46057347841958574,0.450986187968308,0.3906254641701381,0.4158400191958683,0.28328155608600725
2014-12-02,0.4096968384623564,0.4178274590276535,0.4048081078724213,0.4116504447614132,0.18747437686997281
2014-12-03,0.4312547367493179,0.4235118125603371,0.4274236748571434,0.4240287328632123,0.12369912116088126
2014-12-04,0.43144636251186863,0.4315646467316391,0.42914859098309677,0.4198391584287572,0.12014463995379908
2014-12-05,0.4335542458999272,0.4209538534706295,0.42291972719493187,0.4151734959903869,0.10511912235222991
2014-12-08,0.4154456113388795,0.40738719637262466,0.3939794677483808,0.3904169197867887,0.1808793524379858
2014-12-09,0.37798277476020414,0.40409027132366815,0.37222635882663524,0.40679434712147666,0.19083866209785388
2014-12-10,0.4184158106584165,0.4093009287286281,0.3932128383590683,0.3861321277515507,0.12958058955263213
2014-12-11,0.39781604118420877,0.3993533100464318,0.3912962648857867,0.3829899469257093,0.1174652685862851
2014-12-12,0.3805697225546395,0.38106863951629955,0.37443041832090906,0.3649938203777091,0.1744698638547591
2014-12-15,0.3828692317052488,0.37851068042659197,0.3434777567274123,0.35066357145985705,0.21829053500212425
2014-12-16,0.3413822541130075,0.3648682319481512,0.34261529866443574,0.336571366543963,0.19312054783522276
2014-12-17,0.3485682202086612,0.36183657673072,0.34798170438962406,0.36194685715265085,0.16422397966923719
2014-12-18,0.3940793388144689,0.38845829910878826,0.38477991507662934,0.39279735980636554,0.18613225147086737
2014-12-19,0.39781604118420877,0.39404791341592704,0.3943627824430369,0.38451342853823844,0.30135711731285886
2014-12-22,0.39685791237145496,0.3964163940545452,0.39733347132662344,0.3955586702290744,0.13193897191859832
2014-12-23,0.40710989066792125,0.3949005664458297,0.40202907633616314,0.3917499661977518,0.05698868425168324
2014-12-24,0.40088205338502114,0.3890267344620565,0.3977167860212798,0.386703433356249,0.011762674406409719
2014-12-26,0.3962830350838026,0.4061745342856521,0.3977167860212798,0.4055565183112967,0.08711322420135438
2014-12-29,0.4124754120193427,0.40854301492427025,0.4139118318705086,0.4047947775050321,0.06313888552682886
2014-12-30,0.41103821880021185,0.4004901807529685,0.39867507275792047,0.39155953099618557,0.07207755221471544
2014-12-31,0.4031815625356302,0.3930057819349352,0.3804676247617458,0.37118296442860876,0.11719808646898662
2015-01-02,0.3894803205132503,0.37699485281787626,0.3530606240938201,0.3611851163463863,0.1634127762739241
2015-01-05,0.3597783273178813,0.35056260889089763,0.3344698614029893,0.33185809530520094,0.20680628576721094
2015-01-06,0.34301107309468903,0.3390044233744408,0.32699522485719124,0.33195331290598407,0.21272592415174046
2015-01-07,0.3493347232588643,0.3462993437413847,0.34678384596882306,0.34614073542266144,0.112117302892411
2015-01-08,0.36878473815776747,0.38372133783155193,0.36599749503847034,0.38556082214685217,0.18753549506811545
2015-01-09,0.4017443693164996,0.39414265264147186,0.3804676247617458,0.386703433356249,0.16535084620273716
2015-01-12,0.40107367914757186,0.38826882065769885,0.36695578177511123,0.36042337554012194,0.1494956844039677
2015-01-13,0.389863572038352,0.38987938749195916,0.368009897185416,0.36965948281607963,0.21779650635033432
2015-01-14,0.3669642934135352,0.36799462639112723,0.3640809215651888,0.36566034358319055,0.14677713661214292
2015-01-15,0.3761623300159719,0.36392083969270395,0.34644844561099886,0.3372854985498358,0.19007878671068174
2015-01-16,0.34770590427718273,0.3404255117576117,0.33245745925604364,0.3293824376848412,0.2625236433578051
2015-01-20,0.355466747660489,0.3535630001638991,0.34491518683237365,0.35537684269861913,0.15047124550902935
2015-01-21,0.36610197748205653,0.3733947622471766,0.3618768620709152,0.36327990356361395,0.14528632172336764
2015-01-22,0.3786534649291319,0.38675299304898314,0.3757720197522061,0.3904169197867887,0.16573024347783516
2015-01-23,0.3981992927093104,0.3988796139187082,0.393117009685404,0.39593954063220693,0.13701921507668585
2015-01-26,0.41199634761296566,0.4046833388755783,0.4052872512407417,0.39708215184160356,0.17285190181039373
2015-01-27,0.39934904728461496,0.38684773227452796,0.36915984126938484,0.359375981931508,0.329313901644125
